Scientific name,Latitude,Longitude
Tabebuia rosea,21.01833,-89.62371
Ficus benjamina,21.01844,-89.62365
Delonix regia,21.01853,-89.62376
Cassia fistula,21.0185,-89.62388
Delonix regia,21.01852,-89.62411
Yucca,21.00965,-89.61728
Beaucarnea,21.00962,-89.61726
Bursera simaruba,21.00959,-89.61727
Bursera simaruba,21.00935,-89.61736
Bauhinia variegata,21.00944,-89.61752
Ficus retusa ssp nitida,21.00941,-89.61792
Delonix regia,21.00936,-89.61813
Roystonea regia,21.00968,-89.61811
Beaucarnea,21.00976,-89.6179
Beaucarnea,21.0097,-89.61781
Albizia lebbeck,21.00972,-89.6175
Yucca,21.00971,-89.61744
Ficus retusa ssp nitida,21.01861,-89.6124
Bursera simaruba,21.01839,-89.61219
Bursera simaruba,21.01842,-89.61219
Bursera simaruba,21.01843,-89.61218
Brosimum alicastrum,21.01847,-89.61219
Brosimum alicastrum,21.01852,-89.61221
Ficus retusa ssp nitida,21.01856,-89.61216
Ficus retusa ssp nitida,21.01851,-89.61214
Ficus benjamina,21.01849,-89.61175
Ficus retusa ssp nitida,21.01858,-89.61153
Cedrela odorata,21.01872,-89.61167
Adonidia merrilli,21.01868,-89.61177
Thevetia peruviana,21.00922,-89.60618
Tabebuia rosea,21.0091,-89.60609
Ficus benjamina,21.00907,-89.60596
Delonix regia,21.00902,-89.60579
Ehretia tinifolia,21.00904,-89.60576
Plumeria rubra,21.00901,-89.60552
Diospyros digyna,21.00621,-89.6062
Delonix regia,21.0061,-89.60611
Plumeria rubra,21.00612,-89.60609
Ficus,21.01849,-89.62353
Ficus,21.01839,-89.6235
Azadirachta indica,21.01837,-89.62349
Azadirachta indica,21.0184,-89.6235
Bursera simaruba,21.01832,-89.62337
Ficus,21.01824,-89.62336
Cassia fistula,21.01814,-89.62355
Cassia fistula,21.0181,-89.6237
Cassia fistula,21.01808,-89.62376
Cassia fistula,21.01807,-89.62379
Albizia lebbeck,21.01803,-89.624
Ficus,21.01802,-89.62404
Bursera simaruba,21.01815,-89.62408
Bursera simaruba,21.01842,-89.6242
Bursera simaruba,21.01841,-89.62418
Ficus,21.01818,-89.62403
Cassia fistula,21.01814,-89.62399
Ficus,21.01822,-89.62399
Ficus,21.01822,-89.62392
Cassia fistula,21.01817,-89.62389
Cassia fistula,21.01816,-89.62383
Cassia fistula,21.01819,-89.62368
Ficus,21.01824,-89.62356
Tabebuia rosea,21.01827,-89.62361
Tabebuia rosea,21.01829,-89.62371
Ficus,21.01834,-89.62373
Delonix regia,21.01841,-89.62367
Tabebuia rosea,21.01844,-89.62365
Cassia fistula,21.01851,-89.62378
Bursera simaruba,21.01847,-89.62391
Ehretia tinifolia,21.01855,-89.62421
Samanea saman,21.00939,-89.61729
Ficus,21.00926,-89.61752
Ficus,21.00939,-89.61765
Delonix regia,21.00934,-89.61803
Roystonea regia,21.00941,-89.6181
Cassia fistula,21.00949,-89.61822
Dypsis lutescens,21.00985,-89.61804
Cassia fistula,21.00982,-89.61797
Delonix regia,21.00919,-89.61784
Albizia lebbeck,21.0097,-89.61778
Albizia lebbeck,21.00976,-89.61759
Albizia lebbeck,21.00967,-89.61744
Pachira aquatica,21.0184,-89.61179
Samanea saman,21.01851,-89.61162
Magnoliopsida,21.0187,-89.61157
Samanea saman,21.01878,-89.61159
Samanea saman,21.01878,-89.61165
Samanea saman,21.01876,-89.61177
Enterolobium cyclocarpum,21.00901,-89.6056
Thevetia peruviana,21.0089,-89.60551
Diospyros digyna,21.00619,-89.60646
Terminalia catappa,21.00612,-89.60618
Delonix regia,21.0061,-89.60615
Delonix regia,21.01846,-89.62379
Delonix regia,21.01857,-89.62358
Tabebuia rosea,21.01851,-89.62354
Tabebuia rosea,21.01851,-89.62358
Ficus benjamina,21.01831,-89.62354
Sabal mexicana,21.01842,-89.62346
Sabal mexicana,21.01831,-89.62338
Sabal mexicana,21.01827,-89.62334
Cassia fistula,21.01817,-89.62346
Tabebuia rosea,21.0181,-89.62357
Cassia fistula,21.01807,-89.62371
Cassia fistula,21.01807,-89.62385
Ficus benjamina,21.01811,-89.62415
Bursera simaruba,21.01811,-89.6241
Samanea saman,21.01813,-89.62407
Bursera simaruba,21.01832,-89.62406
Bursera simaruba,21.01833,-89.62403
Ficus benjamina,21.01829,-89.62403
Ficus benjamina,21.01819,-89.624
Ficus benjamina,21.01822,-89.62391
Cassia fistula,21.01822,-89.62358
Tabebuia rosea,21.01822,-89.62373
Ficus benjamina,21.01838,-89.62369
Delonix regia,21.01854,-89.62372
Delonix regia,21.01853,-89.62379
Delonix regia,21.01852,-89.62402
Ficus benjamina,21.0096,-89.61737
Roystonea regia,21.00948,-89.61731
Roystonea regia,21.00949,-89.61729
Roystonea regia,21.00948,-89.61727
Cassia fistula,21.00924,-89.61742
Delonix regia,21.00929,-89.61767
Cassia fistula,21.00927,-89.6177
Delonix regia,21.00929,-89.61771
Brosimum alicastrum,21.00942,-89.618
Beaucarnea,21.00942,-89.61803
Cordia dodecandra,21.00973,-89.61815
Beaucarnea,21.00972,-89.6181
Beaucarnea,21.00971,-89.61795
Beaucarnea,21.00966,-89.6179
Beaucarnea,21.0097,-89.61783
Ficus benjamina,21.00967,-89.61759
Bursera simaruba,21.0097,-89.61743
Tabebuia rosea,21.01832,-89.61237
Tabebuia rosea,21.01825,-89.61239
Bursera simaruba,21.01845,-89.6122
Brosimum alicastrum,21.01849,-89.61224
Melicoccus bijugatus,21.01858,-89.61224
Ficus benjamina,21.01856,-89.61221
Ficus benjamina,21.01855,-89.61216
Delonix regia,21.01842,-89.61183
Samanea saman,21.01848,-89.61168
Samanea saman,21.0185,-89.61158
Ficus,21.01872,-89.6158
Roystonea regia,21.01877,-89.61166
Roystonea regia,21.01872,-89.61167
Pachira aquatica,21.01872,-89.61186
Tabebuia rosea,21.0092,-89.6062
Spondias purpurea,21.00914,-89.60605
Thevetia peruviana,21.00914,-89.60604
Thevetia peruviana,21.00907,-89.60605
Tecoma stans,21.00904,-89.60596
Albizia lebbeck,21.00909,-89.60582
Terminalia catappa,21.00904,-89.60561
Phoenix canariensis,21.00894,-89.60563
Terminalia catappa,21.00895,-89.60552
Tabebuia rosea,21.00623,-89.60634
Brosimum alicastrum,21.00614,-89.60634
Delonix regia,21.0061,-89.60622
Terminalia catappa,21.00611,-89.6061
Delonix regia,21.00421,-89.60002
Delonix regia,21.00424,-89.60005
Crescentia cujete,21.00426,-89.60014
Sabal mexicana,21.00427,-89.60021
Tabebuia rosea,21.00425,-89.60037
Adonidia merrilli,21.00423,-89.60039
Cecropia,21.00409,-89.60027
Cecropia,21.00407,-89.60027
Cecropia,21.00406,-89.60026
Tabebuia rosea,21.00401,-89.60033
Tabebuia rosea,21.00395,-89.60042
Terminalia catappa,21.00381,-89.6003
Terminalia catappa,21.00382,-89.60022
Ceiba pentandra,21.00395,-89.60018
Enterolobium cyclocarpum,21.01025,-89.59931
Enterolobium cyclocarpum,21.01028,-89.59933
Enterolobium cyclocarpum,21.01025,-89.59937
Samanea saman,21.01023,-89.59942
Cedrela odorata,21.0101,-89.59958
Ehretia tinifolia,21.01,-89.59978
Cordia dodecandra,21.00988,-89.60008
Azadirachta indica,21.00979,-89.60029
Enterolobium cyclocarpum,21.00969,-89.60039
Cordia sebestena,21.00962,-89.60043
Lonchocarpus punctatus,21.00957,-89.60043
Lysiloma latisiliquum,21.00951,-89.60042
Azadirachta indica,21.00943,-89.60043
Sesbania grandiflora,21.0091,-89.60043
Enterolobium cyclocarpum,21.00901,-89.6004
Crateva,21.00894,-89.6004
Ceiba pentandra,21.00882,-89.6003
Piscidia piscipula,21.0088,-89.60034
Lysiloma latisiliquum,21.0087,-89.60014
Cordia dodecandra,21.00871,-89.60012
Albizia lebbeck,21.00887,-89.60017
Albizia lebbeck,21.00899,-89.60014
Cordia dodecandra,21.00897,-89.59992
Citrus aurantium,21.00896,-89.5999
Cassia fistula,21.00908,-89.5998
Senegalia,21.0091,-89.59997
Azadirachta indica,21.00909,-89.60004
Crateva,21.00936,-89.59986
Crateva,21.00933,-89.59971
Crateva,21.00934,-89.59971
Ficus,21.00954,-89.5995
Crateva,21.00974,-89.59932
Crateva,21.00978,-89.59941
Crateva,21.00981,-89.59942
Ceiba pentandra,21.00985,-89.5994
Ceiba pentandra,21.0099,-89.59937
Crateva,21.00995,-89.59937
Albizia lebbeck,21.00994,-89.59976
Albizia lebbeck,21.00993,-89.59982
Albizia lebbeck,21.0099,-89.59982
Albizia lebbeck,21.00987,-89.59985
Samanea saman,21.00985,-89.59987
Samanea saman,21.00979,-89.59989
Albizia lebbeck,21.00973,-89.59988
Samanea saman,21.00975,-89.59982
Albizia lebbeck,21.0098,-89.59976
Albizia lebbeck,21.00981,-89.59975
Samanea saman,21.00979,-89.59974
Samanea saman,21.00974,-89.59969
Cassia fistula,21.0097,-89.59956
Piscidia piscipula,21.00946,-89.59963
Crateva,21.00953,-89.59972
Samanea saman,21.00956,-89.59984
Samanea saman,21.00953,-89.59987
Crateva,21.00979,-89.6
Azadirachta indica,21.00982,-89.60004
Crateva,21.00974,-89.60015
Piscidia piscipula,21.0097,-89.60026
Caesalpinia,21.00941,-89.60027
Ficus,21.03422,-89.62543
Delonix regia,21.03433,-89.62505
Delonix regia,21.03427,-89.62505
Ficus,21.03412,-89.62501
Ficus,21.03411,-89.62502
Moringa oleifera,21.03397,-89.62464
Ficus,21.03377,-89.62462
Delonix regia,21.03377,-89.62465
Delonix regia,21.03374,-89.62473
Delonix regia,21.03373,-89.62482
Samanea saman,21.03369,-89.62498
Cassia fistula,21.03366,-89.6253
Samanea saman,21.03373,-89.62539
Ficus,21.03378,-89.62537
Enterolobium cyclocarpum,21.03382,-89.62539
Ficus,21.03387,-89.62538
Ficus,21.03388,-89.62518
Cassia fistula,21.03384,-89.62513
Ficus,21.03382,-89.62503
Ceiba pentandra,21.04392,-89.64591
Azadirachta indica,21.0439,-89.64593
Moringa oleifera,21.04391,-89.64596
Ceiba pentandra,21.04389,-89.64604
Moringa oleifera,21.04388,-89.64608
Azadirachta indica,21.04389,-89.64626
Cocos nucifera,21.04384,-89.64622
Delonix regia,21.04375,-89.64603
Delonix regia,21.00423,-89.59991
Adonidia merrilli,21.00414,-89.59995
Lonchocarpus punctatus,21.00424,-89.60017
Sabal mexicana,21.00426,-89.60025
Delonix regia,21.0042,-89.6003
Cecropia,21.00411,-89.6002
Cecropia,21.0041,-89.60021
Cecropia,21.00408,-89.60024
Cecropia,21.00405,-89.60027
Citrus aurantium,21.00401,-89.6004
Terminalia catappa,21.00385,-89.60036
Ficus,21.00385,-89.60018
Enterolobium cyclocarpum,21.01023,-89.59928
Enterolobium cyclocarpum,21.01025,-89.59936
Ehretia tinifolia,21.01024,-89.59943
Samanea saman,21.01025,-89.59948
Ehretia tinifolia,21.01005,-89.59982
Enterolobium cyclocarpum,21.00992,-89.60001
Cordia dodecandra,21.00986,-89.60017
Enterolobium cyclocarpum,21.00973,-89.60036
Tabebuia rosea,21.00966,-89.60046
Azadirachta indica,21.00959,-89.6004
Cordia dodecandra,21.00955,-89.60036
Cedrela odorata,21.00938,-89.60034
Caesalpinia,21.00922,-89.60036
Cordia dodecandra,21.0091,-89.6003
Cedrela odorata,21.00901,-89.60034
Melicoccus bijugatus,21.00895,-89.6003
Albizia lebbeck,21.00895,-89.6003
Crateva,21.00867,-89.60018
Annona squamosa,21.00865,-89.60017
Crateva,21.00885,-89.6001
Albizia lebbeck,21.00885,-89.60011
Cordia dodecandra,21.0089,-89.60006
Crateva,21.00896,-89.60004
Coccoloba uvifera,21.00904,-89.59984
Crateva,21.00913,-89.59988
Caesalpinia,21.00912,-89.6
Tamarindus indica,21.00913,-89.59966
Azadirachta indica,21.00934,-89.59978
Plumeria rubra,21.00937,-89.59958
Crateva,21.00952,-89.59947
Albizia lebbeck,21.00969,-89.59935
Crateva,21.0097,-89.59936
Crateva,21.00978,-89.59932
Crateva,21.00982,-89.59935
Crateva,21.00986,-89.5993
Crateva,21.01003,-89.59929
Samanea saman,21.00997,-89.59974
Samanea saman,21.00992,-89.59979
Albizia lebbeck,21.00988,-89.59982
Samanea saman,21.00981,-89.59982
Samanea saman,21.00981,-89.59988
Albizia lebbeck,21.00975,-89.59988
Albizia lebbeck,21.0097,-89.5999
Albizia lebbeck,21.00974,-89.59988
Samanea saman,21.00969,-89.5998
Albizia lebbeck,21.00969,-89.59978
Samanea saman,21.0097,-89.59978
Samanea saman,21.00976,-89.59973
Albizia lebbeck,21.00975,-89.5997
Albizia lebbeck,21.00974,-89.59971
Samanea saman,21.00971,-89.59973
Crateva,21.00959,-89.59969
Ehretia tinifolia,21.00956,-89.59972
Crateva,21.00958,-89.59975
Albizia lebbeck,21.00956,-89.59988
Samanea saman,21.00971,-89.59997
Azadirachta indica,21.00978,-89.60017
Enterolobium cyclocarpum,21.00968,-89.60018
Cedrela odorata,21.00961,-89.60027
Crateva,21.0093,-89.60027
Ficus,21.03426,-89.62549
Ficus,21.0343,-89.62538
Delonix regia,21.03435,-89.62495
Delonix regia,21.03437,-89.62481
Delonix regia,21.03434,-89.62469
Samanea saman,21.03419,-89.62469
Delonix regia,21.03416,-89.62466
Samanea saman,21.03376,-89.62475
Ficus,21.03373,-89.62482
Delonix regia,21.03369,-89.62492
Delonix regia,21.03374,-89.62503
Delonix regia,21.03373,-89.65518
Samanea saman,21.03371,-89.62528
Enterolobium cyclocarpum,21.03378,-89.62537
Cassia fistula,21.03391,-89.62543
Ficus,21.03396,-89.62522
Samanea saman,21.03392,-89.62514
Delonix regia,21.03392,-89.62509
Delonix regia,21.03395,-89.62502
Delonix regia,21.03395,-89.62498
Albizia lebbeck,21.04396,-89.64593
Piscidia piscipula,21.04396,-89.64594
Albizia lebbeck,21.04399,-89.64598
Leucaena leucocephala,21.04395,-89.64601
Leucaena leucocephala,21.04392,-89.64616
Moringa oleifera,21.04391,-89.64623
Terminalia catappa,21.04383,-89.64619
Azadirachta indica,21.0438,-89.64616
Albizia lebbeck,21.04374,-89.64595
Leucaena leucocephala,21.01576,-89.58652
Cedrela odorata,21.01527,-89.58627
Piscidia piscipula,21.01515,-89.58624
Thevetia peruviana,21.01497,-89.58627
Crescentia alata,21.01508,-89.58634
Bougainvillea glabra,21.015,-89.58641
Sabal mexicana,21.01503,-89.58644
Piscidia piscipula,21.015,-89.58647
Ehretia tinifolia,21.0149,-89.58657
Ehretia tinifolia,21.01485,-89.58665
Tabebuia rosea,21.01494,-89.58678
Cordia dodecandra,21.01507,-89.58678
Ehretia tinifolia,21.01503,-89.58695
Tabebuia rosea,21.01513,-89.58688
Cordia sebestena,21.01526,-89.58699
Bursera simaruba,21.01524,-89.58688
Bursera simaruba,21.0153,-89.58686
Cordia sebestena,21.01543,-89.58676
Cordia sebestena,21.01546,-89.58675
Delonix regia,21.01524,-89.58656
Bursera simaruba,21.0153,-89.58648
Bourreria,21.01548,-89.58656
Terminalia catappa,21.01568,-89.58636
Piscidia piscipula,21.01582,-89.58578
Adonidia merrilli,21.01578,-89.58572
Pouteria sapota,21.01571,-89.58557
Roystonea regia,21.01569,-89.58561
Lonchocarpus punctatus,21.01567,-89.58582
Bursera simaruba,21.01553,-89.58578
Ceiba pentandra,21.01546,-89.58578
Albizia lebbeck,21.0152,-89.58569
Piscidia piscipula,21.01516,-89.58579
Piscidia piscipula,21.01503,-89.58588
Roystonea regia,21.01474,-89.58577
Tabebuia rosea,21.01478,-89.58596
Lonchocarpus punctatus,21.01465,-89.58596
Roystonea regia,21.01458,-89.58578
Roystonea regia,21.01458,-89.58577
Roystonea regia,21.01453,-89.58584
Lonchocarpus punctatus,21.01437,-89.58582
Lonchocarpus punctatus,21.01432,-89.58581
Roystonea regia,21.01443,-89.58591
Roystonea regia,21.01453,-89.58593
Roystonea regia,21.01458,-89.58598
Ceiba pentandra,21.014,-89.5861
Bursera simaruba,21.01395,-89.58629
Bursera simaruba,21.01399,-89.58636
Havardia,21.01407,-89.58637
Thrinax radiata,21.01417,-89.58643
Thrinax radiata,21.01422,-89.58655
Ceiba pentandra,21.0144,-89.58665
Ficus,21.01425,-89.58718
Azadirachta indica,21.01402,-89.58704
Delonix regia,21.01389,-89.58677
Delonix regia,21.01376,-89.58703
Delonix regia,21.01378,-89.58724
Moringa oleifera,21.01396,-89.58721
Terminalia catappa,21.01399,-89.58723
Senegalia,21.01571,-89.58968
Piscidia piscipula,21.01568,-89.5896
Piscidia piscipula,21.01555,-89.58959
Piscidia piscipula,21.01554,-89.58949
Piscidia piscipula,21.01551,-89.58947
Magnoliopsida,21.01546,-89.58935
Piscidia piscipula,21.01541,-89.58915
Bursera simaruba,21.0154,-89.58916
Leucaena leucocephala,21.01525,-89.58892
Magnoliopsida,21.01528,-89.58891
Euphorbia lactea,21.01524,-89.58888
Magnoliopsida,21.01522,-89.58886
Bourreria,21.01511,-89.58878
Bourreria,21.01508,-89.58877
Tecoma stans,21.01489,-89.58865
Piscidia piscipula,21.01514,-89.58903
Magnoliopsida,21.01515,-89.5891
Piscidia piscipula,21.01517,-89.58909
Piscidia piscipula,21.01533,-89.58932
Piscidia piscipula,21.01536,-89.58942
Piscidia piscipula,21.01537,-89.58945
Piscidia piscipula,21.01538,-89.58949
Piscidia piscipula,21.0154,-89.58956
Piscidia piscipula,21.01544,-89.58959
Ficus benjamina,21.01471,-89.59534
Caesalpinia,21.01486,-89.59543
Caesalpinia,21.01497,-89.59547
Tecoma stans,21.01502,-89.59549
Pseudobombax ellipticum,21.01488,-89.5958
Cordia dodecandra,21.01488,-89.59589
Terminalia catappa,21.01456,-89.59583
Pseudobombax ellipticum,21.01455,-89.59585
Bursera simaruba,21.01456,-89.59583
Sabal mexicana,21.01449,-89.59611
Ficus benjamina,21.0143,-89.59647
Cocos nucifera,21.01446,-89.59642
Pseudobombax ellipticum,21.01447,-89.59637
Roystonea regia,21.0147,-89.59627
Sabal mexicana,21.01471,-89.59621
Tabebuia rosea,21.01491,-89.59609
Spathodea campanulata,21.01492,-89.59596
Bursera simaruba,21.01505,-89.59588
Albizia lebbeck,21.01519,-89.59587
Cordia dodecandra,21.01533,-89.59592
Albizia lebbeck,21.0152,-89.59576
Cordia sebestena,21.01528,-89.59556
Tecoma stans,21.01547,-89.59564
Sabal mexicana,21.01567,-89.59573
Cordia dodecandra,21.01574,-89.58619
Albizia lebbeck,21.01562,-89.58614
Tecoma stans,21.01513,-89.58624
Tecoma stans,21.01493,-89.58631
Magnoliopsida,21.01495,-89.58638
Cordia dodecandra,21.01494,-89.58641
Ehretia tinifolia,21.01484,-89.58662
Thevetia peruviana,21.0149,-89.58673
Cedrela odorata,21.01501,-89.58691
Tecoma stans,21.01502,-89.58694
Tabebuia rosea,21.01513,-89.58685
Cordia dodecandra,21.01529,-89.58697
Cordia dodecandra,21.01531,-89.58675
Cordia dodecandra,21.0155,-89.58669
Cordia dodecandra,21.01557,-89.58659
Cordia dodecandra,21.05166,-89.58648
Syagrus romanzoffiana,21.01584,-89.58569
Pouteria sapota,21.01575,-89.58554
Thrinax radiata,21.01567,-89.58566
Piscidia piscipula,21.01559,-89.58586
Cordia dodecandra,21.01541,-89.58573
Piscidia piscipula,21.01539,-89.58575
Piscidia piscipula,21.01507,-89.58587
Piscidia piscipula,21.01503,-89.5859
Piscidia piscipula,21.01487,-89.5859
Tabebuia rosea,21.01477,-89.58582
Tabebuia rosea,21.01478,-89.58591
Lonchocarpus punctatus,21.01468,-89.58601
Tabebuia rosea,21.0146,-89.58593
Tabebuia rosea,21.01456,-89.58584
Tabebuia rosea,21.01459,-89.58588
Thrinax radiata,21.01437,-89.58586
Roystonea regia,21.0144,-89.58589
Thrinax radiata,21.01445,-89.58588
Roystonea regia,21.0146,-89.58601
Piscidia piscipula,21.01393,-89.58618
Bursera simaruba,21.01393,-89.5862
Diphysa carthagenensis,21.01409,-89.58636
Piscidia piscipula,21.01423,-89.58648
Sabal mexicana,21.0143,-89.58654
Delonix regia,21.00748,-89.60431
Delonix regia,21.01384,-89.58691
Delonix regia,21.01371,-89.58709
Magnoliopsida,21.01391,-89.58723
Senegalia,21.01558,-89.58974
Piscidia piscipula,21.01552,-89.58956
Piscidia piscipula,21.01551,-89.59946
Piscidia piscipula,21.01552,-89.58939
Piscidia piscipula,21.0154,-89.58931
Piscidia piscipula,21.01531,-89.58909
Bourreria,21.01515,-89.58898
Bourreria,21.01512,-89.58885
Senna racemosa,21.01514,-89.58879
Bursera simaruba,21.01507,-89.58859
Azadirachta indica,21.01507,-89.58862
Tecoma stans,21.01503,-89.58896
Piscidia piscipula,21.01513,-89.58913
Piscidia piscipula,21.01528,-89.58939
Piscidia piscipula,21.01532,-89.5895
Senegalia,21.01538,-89.58952
Senegalia,21.01544,-89.58968
Caesalpinia,21.01478,-89.59535
Pseudobombax ellipticum,21.01483,-89.59545
Azadirachta indica,21.0148,-89.5956
Bursera simaruba,21.014479,-89.5956
Pseudobombax ellipticum,21.01478,-89.59561
Caesalpinia,21.01451,-89.59595
Pseudobombax ellipticum,21.01459,-89.59596
Sabal mexicana,21.01455,-89.59602
Thrinax radiata,21.01435,-89.59637
Tecoma stans,21.01447,-89.5964
Roystonea regia,21.01463,-89.59631
Sabal mexicana,21.01484,-89.59608
Sesbania grandiflora,21.01502,-89.59614
Tecoma stans,21.01516,-89.59607
Bursera simaruba,21.01519,-89.59586
Pseudobombax ellipticum,21.01521,-89.59579
Tamarindus indica,21.01525,-89.59565
Tecoma stans,21.01555,-89.59566
Caesalpinia,21.01569,-89.5958
Spathodea campanulata,21.01748,-89.59702
Ficus,21.01739,-89.59713
Terminalia catappa,21.01748,-89.59721
Delonix regia,21.01747,-89.59725
Delonix regia,21.01746,-89.59725
Samanea saman,21.01747,-89.59726
Delonix regia,21.01749,-89.59726
Ficus,21.01751,-89.59735
Terminalia catappa,21.01755,-89.59739
Tabebuia rosea,21.0174,-89.59741
Cassia fistula,21.01735,-89.59737
Bursera simaruba,21.01737,-89.59726
Leucaena leucocephala,21.01735,-89.59726
Bourreria,21.01727,-89.59726
Cedrela odorata,21.0173,-89.59717
Beaucarnea,21.01731,-89.59716
Cedrela odorata,21.01726,-89.59713
Cedrela odorata,21.01727,-89.5971
Delonix regia,21.01732,-89.59705
Cassia fistula,21.01736,-89.59703
Senna sulfurea,21.01716,-89.59708
Cassia fistula,21.01706,-89.59716
Cochlospermum vitifolium,21.01701,-89.59754
Cochlospermum vitifolium,21.01699,-89.59771
Cordia dodecandra,21.01556,-89.58616
Thevetia peruviana,21.01546,-89.58617
Cordia sebestena,21.01542,-89.58617
Ceiba pentandra,21.01524,-89.58625
Bursera simaruba,21.01508,-89.58628
Thespesia populnea,21.01499,-89.58629
Azadirachta indica,21.01485,-89.58642
Cordia dodecandra,21.01491,-89.58649
Cordia dodecandra,21.01479,-89.58654
Tabebuia rosea,21.01492,-89.5866
Cordia sebestena,21.01499,-89.58689
Cordia sebestena,21.015,-89.58689
Cordia sebestena,21.01507,-89.58688
Cordia sebestena,21.01515,-89.58694
Cordia sebestena,21.01524,-89.58705
Cedrela odorata,21.01532,-89.58691
Cordia sebestena,21.01541,-89.58679
Terminalia catappa,21.01549,-89.58667
Cordia sebestena,21.01553,-89.58662
Cordia sebestena,21.01559,-89.58655
Cordia sebestena,21.01564,-89.58649
Ehretia tinifolia,21.01563,-89.58624
Adonidia merrilli,21.01579,-89.58571
Adonidia merrilli,21.01582,-89.58559
Adonidia merrilli,21.01582,-89.58557
Adonidia merrilli,21.01562,-89.58572
Tabebuia rosea,21.01558,-89.58572
Dypsis lutescens,21.01553,-89.5857
Piscidia piscipula,21.01543,-89.58585
Lysiloma latisiliquum,21.01521,-89.58577
Ehretia tinifolia,21.01504,-89.58593
Ehretia tinifolia,21.01502,-89.5859
Ehretia tinifolia,21.01496,-89.58594
Ehretia tinifolia,21.01486,-89.58585
Tabebuia rosea,21.01474,-89.58587
Lonchocarpus punctatus,21.0147,-89.586
Ehretia tinifolia,21.01466,-89.58587
Roystonea regia,21.01458,-89.58582
Lonchocarpus punctatus,21.01442,-89.58585
Lonchocarpus punctatus,21.01433,-89.58583
Thrinax radiata,21.0144,-89.58591
Roystonea regia,21.01447,-89.5859
Bursera simaruba,21.01393,-89.58617
Tecoma stans,21.01391,-89.58625
Bursera simaruba,21.01395,-89.58636
Piscidia piscipula,21.01409,-89.5864
Sabal mexicana,21.01419,-89.58645
Thrinax radiata,21.0142,-89.58648
Sabal mexicana,21.01434,-89.58659
Delonix regia,21.01414,-89.58715
Tecoma stans,21.01408,-89.58689
Tecoma stans,21.01408,-89.5869
Terminalia catappa,21.01372,-89.58712
Cassia fistula,21.01393,-89.58727
Piscidia piscipula,21.01565,-89.5897
Lysiloma latisiliquum,21.01559,-89.58956
Caesalpinia,21.01555,-89.58958
Lysiloma latisiliquum,21.01551,-89.58946
Havardia,21.01552,-89.58943
Bursera simaruba,21.01534,-89.58911
Diphysa carthagenensis,21.0152,-89.589
Bourreria,21.01516,-89.58881
Bourreria,21.01517,-89.58879
Bourreria,21.0151,-89.58866
Azadirachta indica,21.01499,-89.58862
Bursera simaruba,21.01501,-89.58894
Bursera simaruba,21.01519,-89.58934
Piscidia piscipula,21.0153,-89.58949
Piscidia piscipula,21.01529,-89.58949
Piscidia piscipula,21.01534,-89.58957
Leucaena leucocephala,21.01534,-89.58968
Pseudobombax ellipticum,21.01471,-89.59544
Sabal mexicana,21.01466,-89.5955
Cordia dodecandra,21.01472,-89.59554
Cordia dodecandra,21.0147,-89.59563
Pseudobombax ellipticum,21.01467,-89.59571
Sesbania grandiflora,21.0146,-89.5957
Pseudobombax ellipticum,21.01463,-89.596
Sabal mexicana,21.01458,-89.59601
Pseudobombax ellipticum,21.01441,-89.5963
Pseudobombax ellipticum,21.01435,-89.59641
Tecoma stans,21.01453,-89.59637
Spathodea campanulata,21.01479,-89.59625
Sabal mexicana,21.01496,-89.59611
Tabebuia rosea,21.01504,-89.59607
Pseudobombax ellipticum,21.01521,-89.59603
Pseudobombax ellipticum,21.01534,-89.59583
Terminalia catappa,21.01542,-89.59573
Plumeria rubra,21.01559,-89.59578
Spathodea campanulata,21.01579,-89.59578
Delonix regia,21.01738,-89.59701
Swietenia macrophylla,21.01737,-89.59708
Albizia lebbeck,21.01742,-89.59711
Swietenia macrophylla,21.01743,-89.59715
Tabebuia rosea,21.01739,-89.59718
Tabebuia rosea,21.01738,-89.59727
Albizia lebbeck,20.01741,-89.5973
Ficus,21.01744,-89.59733
Ceiba pentandra,21.01752,-89.5974
Swietenia macrophylla,21.01748,-89.59743
Piscidia piscipula,21.01737,-89.59737
Albizia lebbeck,21.01732,-89.59739
Bourreria,21.01718,-89.59733
Bourreria,21.01719,-89.5973
Bursera simaruba,21.01724,-89.59726
Tabebuia rosea,21.01727,-89.59721
Bourreria,21.01726,-89.59721
Tabebuia rosea,21.01726,-89.59722
Tabebuia rosea,21.01722,-89.59713
Simarouba glauca,21.01722,-89.59714
Cedrela odorata,21.01723,-89.59705
Roystonea regia,21.01719,-89.59706
Roystonea regia,21.01719,-89.5971
Tabebuia rosea,21.01712,-89.5971
Tabebuia rosea,21.01711,-89.59718
Delonix regia,21.01707,-89.59721
Simarouba glauca,21.01699,-89.59743
Cordia dodecandra,21.01705,-89.59762
Albizia lebbeck,21.01707,-89.59768
Ficus benjamina,21.01417,-89.58702
Bursera simaruba,21.01405,-89.58691
Samanea saman,21.01383,-89.58704
Delonix regia,21.01388,-89.58716
Piscidia piscipula,21.01555,-89.58972
Piscidia piscipula,21.01546,-89.5896
Piscidia piscipula,21.01548,-89.58947
Piscidia piscipula,21.01533,-89.58932
Bourreria,21.01522,-89.58913
Bourreria,21.01513,-89.58894
Caesalpinia,21.01512,-89.5888
Leucaena leucocephala,21.01508,-89.58865
